SchoolID, TeacherID, SubjectID, SubjectCode, SubjectName, YearID, DivisionID, Division, SemesterID, Semester, BranchID, Branch,DepartmentID, Department, CourseLevel, AcademicYear
COEP,419803009,295,EE-11002,Basic Electrical Engineering -LAB,10,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419803009,413,EE-11003,Basic Electrical Engineering,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419803009,295,EE-11002,Basic Electrical Engineering -LAB,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419803009,413,EE-11003,Basic Electrical Engineering,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419803009,295,EE-11002,Basic Electrical Engineering -LAB,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410906027,292,ME-11002,Engineering Graphics,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410906027,296,ME-11003,Engineering Graphics-LAB,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4297,Div-8,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4297,Div-8,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4298,Div-9,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4298,Div-9,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4298,Div-9,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4298,Div-9,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410906027,292,ME-11002,Engineering Graphics,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,410906027,296,ME-11003,Engineering Graphics-LAB,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4298,Div-9,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4298,Div-9,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410906027,292,ME-11002,Engineering Graphics,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,410906027,296,ME-11003,Engineering Graphics-LAB,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4298,Div-9,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4298,Div-9,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4297,Div-8,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4297,Div-8,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410906027,292,ME-11002,Engineering Graphics,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410906027,296,ME-11003,Engineering Graphics-LAB,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,410906027,292,ME-11002,Engineering Graphics,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410906027,296,ME-11003,Engineering Graphics-LAB,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4297,Div-8,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4297,Div-8,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410306023,292,ME-11002,Engineering Graphics,10,4298,Div-9,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,410306023,296,ME-11003,Engineering Graphics-LAB,10,4298,Div-9,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419906054,292,ME-11002,Engineering Graphics,10,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,419906054,296,ME-11003,Engineering Graphics-LAB,10,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,10209001,8,ERP-09005,ERP Implementation Methodology,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,30209002,12,DE-09007,ABAP,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,30209002,14,DE-09009,SAP - Financial Accounting (FI) and Management Accounting (CO),10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,30209002,10,DE-09005,SAP - Sales and Distribution (Order Fulfillment),10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,10209001,11,DE-09006,SAP - SCM Planning and Manufacturing,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,10209001,15,DE-09010,SAP-Human Capital Management,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,10209001,9,DE-09004,SAP-Materials Management (Procurement),10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,10209001,2,ERP-09002,Financial Accounting and Management Accounting,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,30209002,4,ERP-09004,Production and Operation Management,10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,10209001,3,ERP-09003,Supply Chain Management I (Procurement / Warehousing / Sales),10,4290,Div-1,22,Semester II,40,Enterprise Resource Planning,2,,PG Diploma,2014
COEP,4105008007,299,PE-11001,Techshop,10,4298,Div-9,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,4105008003,299,PE-11001,Techshop,10,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,411308064,299,PE-11001,Techshop,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4290,Div-1,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4293,Div-4,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4294,Div-5,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4295,Div-6,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4291,Div-2,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4292,Div-3,26,Semester II,9,Production Engineering (Sandwich),2,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4290,Div-1,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4292,Div-3,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4293,Div-4,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4294,Div-5,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4290,Div-1,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4293,Div-4,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4294,Div-5,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4290,Div-1,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4291,Div-2,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4292,Div-3,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4293,Div-4,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4294,Div-5,16,Semester II,8,Metallurgical Engineering,3,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4299,Div-10,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4299,Div-10,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4296,Div-7,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4295,Div-6,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4297,Div-8,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4296,Div-7,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4298,Div-9,6,Semester II,3,Computer Engineering,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4297,Div-8,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4298,Div-9,28,Semester II,1,Electrical Engineering,7,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4299,Div-10,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4295,Div-6,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4299,Div-10,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4296,Div-7,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4295,Div-6,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4297,Div-8,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4296,Div-7,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4297,Div-8,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4298,Div-9,10,Semester II,5,Information Technology ,8,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4298,Div-9,8,Semester II,4,Electronics and Telecommunication Engineering ,6,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4299,Div-10,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4296,Div-7,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4297,Div-8,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4298,Div-9,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4291,Div-2,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4292,Div-3,4,Semester II,2,Civil Engineering,9,,UG,2014
COEP,521214005,297,GY-11001,Physical Education,10,4291,Div-2,14,Semester II,7,Mechanical Engineering,4,,UG,2014
COEP,411308064,299,PE-11001,Techshop,10,4295,Div-6,12,Semester II,6,Instrumentation and Control Engineering ,5,,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411325047,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411017027,293,CH-11001,Engineering Chemistry,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4290,Div-1,63,Summer I,9,Production Engineering (Sandwich),2,,UG,2014
COEP,411325047,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,62,Summer I,8,Metallurgical Engineering,3,,UG,2014
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,10,4290,Div-1,62,Summer I,8,Metallurgical Engineering,3,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,62,Summer I,8,Metallurgical Engineering,3,,UG,2014
COEP,410319002,411,PH-11004,Engineering Physics-II,10,4290,Div-1,62,Summer I,8,Metallurgical Engineering,3,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4290,Div-1,62,Summer I,8,Metallurgical Engineering,3,,UG,2014
COEP,410919005,281,PH-11001,Engineering Physics-I,10,4290,Div-1,61,Summer I,7,Mechanical Engineering,4,,UG,2014
COEP,411325047,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,61,Summer I,7,Mechanical Engineering,4,,UG,2014
COEP,411302056,284,CT-11001,Fundamentals of Computer Programminng,10,4290,Div-1,61,Summer I,7,Mechanical Engineering,4,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,61,Summer I,7,Mechanical Engineering,4,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4290,Div-1,61,Summer I,7,Mechanical Engineering,4,,UG,2014
COEP,411325047,280,MA-11001,Engineering Mathematics-I,10,4290,Div-1,57,Summer I,2,Civil Engineering,9,,UG,2014
COEP,410525005,288,MA-11002,Engineering Mathematics-II,10,4290,Div-1,57,Summer I,2,Civil Engineering,9,,UG,2014
COEP,411304045,290,ET-11001,Basic Electronics,10,4290,Div-1,57,Summer I,2,Civil Engineering,9,,UG,2014
COEP,410319001,305,PH-13001,Basic Physics,10,4290,Div-1,64,Summer I,11,Planning,21,,UG,2014
COEP,410325003,302,CE-12003, Mathematics and Statistics in Planning-I,10,4290,Div-1,64,Summer I,11,Planning,21,,UG,2014
COEP,411125017,418,BP-13003,Mathematics and Statistics II for planners  ,10,4290,Div-1,64,Summer I,11,Planning,21,,UG,2014
COEP,411417085,306,CH-13001,Basic Chemistry,10,4290,Div-1,64,Summer I,11,Planning,21,,UG,2014
